ticket_id,company_id,company_name,industry,ai_agent_id,ai_agent_name,agent_tier,channel,category,region,created_at,resolved_at,resolution_time_min,first_response_sec,interaction_turns,was_escalated,resolution_status,customer_sentiment,satisfaction_score,complexity_flag
TKT-C003-05326,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Chelyabinsk,2024-04-12 18:45:31,2024-04-12 19:01:31,16,21,2,False,resolved_by_ai,positive,3.0,False
TKT-C003-05327,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Volgograd,2024-01-29 21:20:29,2024-01-29 21:22:29,2,15,8,False,resolved_by_ai,neutral,,False
TKT-C003-05328,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Novosibirsk,2024-01-20 00:44:00,2024-01-20 01:20:00,36,11,3,False,resolved_by_ai,positive,4.0,False
TKT-C003-05329,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Perm,2024-05-20 16:50:39,2024-05-20 17:21:39,31,14,6,False,resolved_by_ai,positive,3.0,False
TKT-C003-05330,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Ufa,2024-03-04 04:07:17,2024-03-04 04:43:17,36,14,2,True,escalated_to_human,neutral,4.0,False
TKT-C003-05331,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Chelyabinsk,2024-03-18 04:04:22,2024-03-18 04:52:22,48,21,8,False,resolved_by_ai,positive,,False
TKT-C003-05332,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Omsk,2024-03-05 11:30:21,2024-03-05 12:00:21,30,18,2,False,resolved_by_ai,positive,,False
TKT-C003-05333,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Samara,2024-02-28 10:33:00,2024-02-28 12:57:00,144,16,3,False,resolved_by_ai,positive,5.0,False
TKT-C003-05334,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Chelyabinsk,2024-03-13 17:13:45,2024-03-13 17:28:45,15,9,2,False,resolved_by_ai,positive,4.0,False
TKT-C003-05335,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Krasnoyarsk,2024-06-28 13:10:45,2024-06-28 13:56:45,46,29,6,False,resolved_by_ai,neutral,,False
TKT-C003-05336,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Novosibirsk,2024-02-02 18:28:29,2024-02-02 18:41:29,13,15,4,False,resolved_by_ai,neutral,4.0,False
TKT-C003-05337,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Kazan,2024-01-06 20:31:57,2024-01-06 20:50:57,19,17,9,True,escalated_to_human,negative,,False
TKT-C003-05338,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Moscow,2024-01-10 04:36:15,2024-01-10 04:46:15,10,23,3,False,resolved_by_ai,neutral,,False
TKT-C003-05339,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Omsk,2024-03-17 23:08:27,2024-03-18 00:04:27,56,4,7,False,resolved_by_ai,positive,,False
TKT-C003-05340,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Volgograd,2024-02-13 09:33:07,2024-02-13 11:38:07,125,29,8,False,resolved_by_ai,positive,5.0,False
TKT-C003-05341,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Ufa,2024-05-15 14:58:36,2024-05-15 15:00:36,2,2,4,False,resolved_by_ai,neutral,,False
TKT-C003-05342,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Nizhny Novgorod,2024-04-04 06:52:09,2024-04-04 07:14:09,22,27,4,False,resolved_by_ai,positive,4.0,False
TKT-C003-05343,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Perm,2024-05-25 21:48:45,2024-05-25 22:33:45,45,18,2,False,resolved_by_ai,positive,3.0,False
TKT-C003-05344,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Voronezh,2024-02-24 14:39:52,2024-02-24 15:33:52,54,12,1,False,resolved_by_ai,positive,5.0,False
TKT-C003-05345,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Moscow,2024-02-24 03:33:22,2024-02-24 04:32:22,59,17,3,False,resolved_by_ai,neutral,,False
TKT-C003-05346,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Volgograd,2024-02-04 13:13:29,2024-02-04 13:20:29,7,12,5,True,escalated_to_human,negative,4.0,False
TKT-C003-05347,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Yekaterinburg,2024-01-17 09:24:54,2024-01-17 10:11:54,47,15,6,True,escalated_to_human,negative,,False
TKT-C003-05348,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Rostov-on-Don,2024-05-29 18:22:03,2024-05-29 18:40:03,18,19,2,False,resolved_by_ai,negative,2.0,False
TKT-C003-05349,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Voronezh,2024-06-25 14:53:46,2024-06-25 15:24:46,31,9,6,True,escalated_to_human,neutral,3.0,False
TKT-C003-05350,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Nizhny Novgorod,2024-02-18 07:40:59,2024-02-18 08:37:59,57,17,3,False,resolved_by_ai,negative,,False
TKT-C003-05351,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Voronezh,2024-05-12 17:25:59,2024-05-12 17:57:59,32,18,5,False,resolved_by_ai,neutral,,False
TKT-C003-05352,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Omsk,2024-01-12 21:57:10,2024-01-12 22:15:10,18,24,4,False,resolved_by_ai,positive,4.0,False
TKT-C003-05353,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Ufa,2024-01-24 09:34:59,2024-01-24 09:59:59,25,18,2,False,resolved_by_ai,neutral,,False
TKT-C003-05354,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Moscow,2024-01-29 06:28:20,2024-01-29 06:34:20,6,23,1,False,resolved_by_ai,positive,5.0,False
TKT-C003-05355,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Samara,2024-01-02 03:44:12,2024-01-02 04:05:12,21,23,1,False,resolved_by_ai,neutral,,False
TKT-C003-05356,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Saint Petersburg,2024-02-23 01:26:17,2024-02-23 03:22:17,116,23,2,False,resolved_by_ai,negative,3.0,False
TKT-C003-05357,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Krasnoyarsk,2024-01-12 04:33:27,2024-01-12 04:58:27,25,15,3,False,resolved_by_ai,positive,5.0,False
TKT-C003-05358,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Perm,2024-03-13 02:19:55,2024-03-13 04:42:55,143,21,2,True,escalated_to_human,positive,3.0,False
TKT-C003-05359,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Perm,2024-01-06 08:35:19,2024-01-06 09:03:19,28,16,11,True,escalated_to_human,negative,,False
TKT-C003-05360,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Yekaterinburg,2024-02-29 14:24:06,2024-02-29 14:43:06,19,3,1,False,resolved_by_ai,positive,4.0,False
TKT-C003-05361,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Voronezh,2024-04-22 08:46:56,2024-04-22 09:57:56,71,12,1,False,resolved_by_ai,positive,5.0,False
TKT-C003-05362,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Krasnoyarsk,2024-02-03 14:17:05,2024-02-03 14:38:05,21,17,10,True,escalated_to_human,negative,4.0,False
TKT-C003-05363,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Ufa,2024-01-27 01:16:23,2024-01-27 02:22:23,66,12,7,False,resolved_by_ai,positive,5.0,False
TKT-C003-05364,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Yekaterinburg,2024-03-24 18:20:28,2024-03-24 18:49:28,29,21,2,False,resolved_by_ai,positive,5.0,False
TKT-C003-05365,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Saint Petersburg,2024-06-21 13:04:46,2024-06-21 13:17:46,13,7,5,False,resolved_by_ai,negative,,False
TKT-C003-05366,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Volgograd,2024-04-28 01:22:57,2024-04-28 01:36:57,14,19,1,False,resolved_by_ai,negative,5.0,False
TKT-C003-05367,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Ufa,2024-06-16 17:36:05,2024-06-16 18:02:05,26,17,5,False,resolved_by_ai,neutral,,False
TKT-C003-05368,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Nizhny Novgorod,2024-01-22 09:24:57,2024-01-22 10:22:57,58,11,11,True,escalated_to_human,negative,,False
TKT-C003-05369,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Ufa,2024-03-14 16:44:57,2024-03-14 17:05:57,21,17,8,True,escalated_to_human,negative,,False
TKT-C003-05370,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Samara,2024-06-13 04:44:12,2024-06-13 05:04:12,20,34,4,False,resolved_by_ai,positive,5.0,False
TKT-C003-05371,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Omsk,2024-03-18 22:50:00,2024-03-18 22:58:00,8,26,2,False,resolved_by_ai,negative,3.0,False
TKT-C003-05372,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Nizhny Novgorod,2024-03-16 04:05:55,2024-03-16 04:47:55,42,23,4,False,resolved_by_ai,neutral,,False
TKT-C003-05373,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Nizhny Novgorod,2024-06-12 05:20:59,2024-06-12 05:46:59,26,27,2,False,resolved_by_ai,neutral,3.0,False
TKT-C003-05374,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Volgograd,2024-03-22 01:08:12,2024-03-22 01:25:12,17,20,7,True,escalated_to_human,negative,3.0,False
TKT-C003-05375,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Moscow,2024-04-05 15:39:34,2024-04-05 16:04:34,25,16,1,False,resolved_by_ai,neutral,,False
TKT-C003-05376,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Kazan,2024-04-06 01:34:13,2024-04-06 02:00:13,26,11,8,False,resolved_by_ai,neutral,5.0,False
TKT-C003-05377,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Nizhny Novgorod,2024-06-23 20:33:04,2024-06-23 20:56:04,23,29,2,True,escalated_to_human,negative,2.0,False
TKT-C003-05378,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Volgograd,2024-04-01 20:49:25,2024-04-02 01:25:25,276,21,3,False,resolved_by_ai,neutral,5.0,False
TKT-C003-05379,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Yekaterinburg,2024-01-22 09:27:48,2024-01-22 10:10:48,43,19,2,False,resolved_by_ai,neutral,5.0,False
TKT-C003-05380,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Volgograd,2024-01-15 17:26:23,2024-01-15 17:59:23,33,21,6,True,escalated_to_human,negative,1.0,False
TKT-C003-05381,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Volgograd,2024-04-29 17:06:48,2024-04-29 17:56:48,50,29,5,True,escalated_to_human,negative,,False
TKT-C003-05382,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Rostov-on-Don,2024-01-02 08:10:32,2024-01-02 08:23:32,13,38,4,False,resolved_by_ai,positive,4.0,False
TKT-C003-05383,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Chelyabinsk,2024-05-27 05:33:25,2024-05-27 06:00:25,27,18,8,False,resolved_by_ai,negative,4.0,False
TKT-C003-05384,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Novosibirsk,2024-01-31 13:44:51,2024-01-31 14:02:51,18,15,4,False,resolved_by_ai,positive,3.0,False
TKT-C003-05385,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Kazan,2024-01-13 13:36:02,2024-01-13 14:13:02,37,22,2,False,resolved_by_ai,positive,4.0,False
TKT-C003-05386,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Krasnoyarsk,2024-04-16 19:19:58,2024-04-16 19:55:58,36,14,1,False,resolved_by_ai,positive,,False
TKT-C003-05387,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Omsk,2024-06-08 05:56:10,2024-06-08 06:01:10,5,5,11,True,escalated_to_human,negative,1.0,False
TKT-C003-05388,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Novosibirsk,2024-01-18 00:55:52,2024-01-18 01:19:52,24,20,3,False,resolved_by_ai,positive,4.0,False
TKT-C003-05389,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Omsk,2024-04-13 02:21:31,2024-04-13 02:39:31,18,13,12,True,escalated_to_human,negative,3.0,False
TKT-C003-05390,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Perm,2024-05-23 11:22:42,2024-05-23 11:52:42,30,17,1,False,resolved_by_ai,positive,,False
TKT-C003-05391,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Volgograd,2024-05-15 14:38:45,2024-05-15 14:55:45,17,6,3,False,resolved_by_ai,positive,,False
TKT-C003-05392,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Volgograd,2024-05-20 09:50:02,2024-05-20 10:10:02,20,24,4,False,resolved_by_ai,positive,4.0,False
TKT-C003-05393,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Kazan,2024-03-17 22:06:44,2024-03-17 22:18:44,12,22,5,False,resolved_by_ai,negative,,False
TKT-C003-05394,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Ufa,2024-05-29 08:56:54,2024-05-29 10:00:54,64,12,7,False,resolved_by_ai,positive,4.0,False
TKT-C003-05395,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Saint Petersburg,2024-01-12 00:38:23,2024-01-12 00:55:23,17,25,3,False,resolved_by_ai,neutral,,False
TKT-C003-05396,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Yekaterinburg,2024-05-05 20:14:30,2024-05-05 21:12:30,58,13,4,False,resolved_by_ai,positive,,False
TKT-C003-05397,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Volgograd,2024-04-29 01:50:30,2024-04-29 01:57:30,7,27,7,False,resolved_by_ai,neutral,4.0,False
TKT-C003-05398,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Ufa,2024-06-02 02:52:29,2024-06-02 03:47:29,55,20,7,False,resolved_by_ai,positive,,False
TKT-C003-05399,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Nizhny Novgorod,2024-05-08 03:17:29,2024-05-08 04:03:29,46,9,4,True,escalated_to_human,neutral,4.0,False
TKT-C003-05400,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Chelyabinsk,2024-01-25 20:41:42,2024-01-25 21:13:42,32,15,6,False,resolved_by_ai,positive,5.0,False
TKT-C004-00001,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,order_cancellation,Krasnoyarsk,2024-03-17 19:47:12,2024-03-17 20:24:12,37,11,2,False,resolved_by_ai,positive,,False
TKT-C004-00002,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,product_info,Kazan,2024-03-06 18:56:34,2024-03-06 19:44:34,48,11,1,False,resolved_by_ai,positive,2.0,False
TKT-C004-00003,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,delivery_status,Ufa,2024-06-08 16:32:51,2024-06-08 17:01:51,29,10,2,False,resolved_by_ai,positive,4.0,False
TKT-C004-00004,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,return_request,Yekaterinburg,2024-03-28 20:27:06,2024-03-28 20:57:06,30,6,4,True,escalated_to_human,negative,3.0,False
TKT-C004-00005,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,return_request,Omsk,2024-05-11 07:08:50,2024-05-11 07:27:50,19,10,7,False,resolved_by_ai,positive,5.0,False
TKT-C004-00006,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,order_cancellation,Voronezh,2024-06-02 05:05:18,2024-06-02 05:43:18,38,6,7,False,resolved_by_ai,neutral,4.0,False
TKT-C004-00007,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,order_cancellation,Yekaterinburg,2024-03-05 08:08:03,2024-03-05 08:16:03,8,2,6,False,resolved_by_ai,positive,5.0,False
TKT-C004-00008,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,product_info,Krasnoyarsk,2024-02-01 02:54:12,2024-02-01 03:04:12,10,7,1,False,resolved_by_ai,positive,5.0,False
TKT-C004-00009,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,payment_issue,Moscow,2024-02-13 02:50:50,2024-02-13 03:07:50,17,7,7,False,resolved_by_ai,positive,1.0,False
TKT-C004-00010,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,return_request,Yekaterinburg,2024-05-24 01:48:51,2024-05-24 01:59:51,11,2,4,False,resolved_by_ai,positive,,False
TKT-C004-00011,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,payment_issue,Ufa,2024-01-30 12:48:48,2024-01-30 13:14:48,26,9,7,False,resolved_by_ai,neutral,4.0,False
TKT-C004-00012,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,wrong_item,Volgograd,2024-05-19 13:43:22,2024-05-19 14:20:22,37,11,8,False,resolved_by_ai,positive,4.0,False
TKT-C004-00013,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,product_info,Perm,2024-04-27 07:41:46,2024-04-27 08:13:46,32,9,5,True,escalated_to_human,negative,1.0,False
TKT-C004-00014,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,delivery_status,Nizhny Novgorod,2024-03-02 22:29:34,2024-03-02 23:14:34,45,14,6,False,resolved_by_ai,positive,,False
TKT-C004-00015,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,return_request,Ufa,2024-04-19 03:25:30,2024-04-19 03:41:30,16,11,7,False,resolved_by_ai,positive,5.0,False
TKT-C004-00016,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,order_cancellation,Voronezh,2024-03-06 08:26:42,2024-03-06 08:41:42,15,9,2,False,resolved_by_ai,positive,,False
TKT-C004-00017,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,account_issue,Krasnoyarsk,2024-06-14 13:46:42,2024-06-14 14:17:42,31,8,3,False,resolved_by_ai,positive,,False
TKT-C004-00018,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,discount_inquiry,Rostov-on-Don,2024-04-25 03:59:25,2024-04-25 04:11:25,12,7,4,True,escalated_to_human,negative,,False
TKT-C004-00019,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,product_info,Nizhny Novgorod,2024-01-25 20:52:15,2024-01-25 21:04:15,12,5,4,False,resolved_by_ai,positive,,False
TKT-C004-00020,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,order_cancellation,Moscow,2024-04-20 13:18:08,2024-04-20 14:15:08,57,10,10,True,escalated_to_human,neutral,3.0,False
TKT-C004-00021,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,product_info,Krasnoyarsk,2024-06-12 23:23:46,2024-06-12 23:33:46,10,5,8,False,resolved_by_ai,positive,4.0,False
TKT-C004-00022,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,order_cancellation,Krasnoyarsk,2024-01-13 14:51:27,2024-01-13 15:03:27,12,6,7,False,resolved_by_ai,neutral,3.0,False
TKT-C004-00023,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,discount_inquiry,Omsk,2024-02-29 23:12:36,2024-03-01 00:06:36,54,8,6,True,escalated_to_human,neutral,2.0,False
TKT-C004-00024,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,delivery_status,Samara,2024-01-04 17:02:30,2024-01-04 18:01:30,59,8,6,True,escalated_to_human,negative,2.0,False
TKT-C004-00025,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,wrong_item,Perm,2024-04-20 16:54:57,2024-04-20 17:05:57,11,12,5,False,resolved_by_ai,positive,4.0,False
TKT-C004-00026,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,delivery_status,Nizhny Novgorod,2024-03-30 00:49:46,2024-03-30 00:56:46,7,9,12,True,escalated_to_human,negative,2.0,False
TKT-C004-00027,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,discount_inquiry,Ufa,2024-02-08 13:14:41,2024-02-08 13:21:41,7,1,1,False,resolved_by_ai,positive,5.0,False
TKT-C004-00028,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,discount_inquiry,Moscow,2024-05-13 09:47:35,2024-05-13 10:09:35,22,12,9,True,escalated_to_human,negative,4.0,False
TKT-C004-00029,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,email,discount_inquiry,Krasnoyarsk,2024-05-13 14:17:42,2024-05-13 14:45:42,28,9,7,False,resolved_by_ai,neutral,5.0,False
TKT-C004-00030,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,order_cancellation,Volgograd,2024-01-17 14:25:43,2024-01-17 14:28:43,3,8,1,False,resolved_by_ai,positive,,False
TKT-C004-00031,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,discount_inquiry,Saint Petersburg,2024-05-23 22:12:41,2024-05-23 22:27:41,15,11,1,False,resolved_by_ai,positive,4.0,False
TKT-C004-00032,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,order_cancellation,Krasnoyarsk,2024-04-13 04:24:34,2024-04-13 04:32:34,8,11,10,True,escalated_to_human,neutral,5.0,False
TKT-C004-00033,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,wrong_item,Omsk,2024-06-12 01:01:39,2024-06-12 01:18:39,17,7,4,False,resolved_by_ai,positive,,False
TKT-C004-00034,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,phone,product_info,Omsk,2024-05-22 10:16:55,2024-05-22 10:38:55,22,4,1,False,resolved_by_ai,positive,,False
TKT-C004-00035,C004,RetailPlus,E-commerce & Retail,AGT-PRO-2,TargetAI Pro v2.0,Pro,chat,return_request,Saint Petersburg,2024-01-18 07:01:17,2024-01-18 08:06:17,65,4,8,False,resolved_by_ai,positive,4.0,False
